time,value
390.1,2010-01-01,2010-12-31,44.3981,"HURON REGIONAL AIRPORT, SD US",1,GHCND:USW00014936,METERS,-98.2231
362.7,2010-01-01,2010-12-31,40.8508,"LINCOLN AIRPORT, NE US",1,GHCND:USW00014939,METERS,-96.7475
472.7,2010-01-01,2010-12-31,41.9855,"NORFOLK KARL STEFAN MEMORIAL AIRPORT, NE US",1,GHCND:USW00014941,METERS,-97.4352
299.3,2010-01-01,2010-12-31,41.3102,"OMAHA EPPLEY AIRFIELD, NE US",1,GHCND:USW00014942,METERS,-95.8991
333.8,2010-01-01,2010-12-31,42.3913,"SIOUX CITY AIRPORT, IA US",1,GHCND:USW00014943,METERS,-96.3791
435.3,2010-01-01,2010-12-31,43.5778,"SIOUX FALLS FOSS FIELD, SD US",1,GHCND:USW00014944,METERS,-96.7539
11.6,2010-01-01,2010-12-31,19.7191,"HILO INTERNATIONAL AIRPORT 87, HI US",1,GHCND:USW00021504,METERS,-155.053
304.5,2010-01-01,2010-12-31,29.3784,"DEL RIO INTERNATIONAL AIRPORT, TX US",0.9764,GHCND:USW00022010,METERS,-100.927
15.5,2010-01-01,2010-12-31,20.89972,"KAHULUI AIRPORT, HI US",0.9477,GHCND:USW00022516,METERS,-156.42861
2.1,2010-01-01,2010-12-31,21.324,"HONOLULU INTERNATIONAL AIRPORT, HI US",1,GHCND:USW00022521,METERS,-157.9294
30.5,2010-01-01,2010-12-31,21.98389,"LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US",1,GHCND:USW00022536,METERS,-159.34056
594.7,2010-01-01,2010-12-31,34.4272,"CHILDRESS MUNICIPAL AIRPORT, TX US",0.6747,GHCND:USW00023007,METERS,-100.2831
1112.2,2010-01-01,2010-12-31,33.3075,"ROSWELL INDUSTRIAL AIR PARK, NM US",1,GHCND:USW00023009,METERS,-104.5083
872.3,2010-01-01,2010-12-31,31.9475,"MIDLAND INTERNATIONAL AIRPORT, TX US",1,GHCND:USW00023023,METERS,-102.2086
584,2010-01-01,2010-12-31,31.35167,"SAN ANGELO MATHIS FIELD, TX US",1,GHCND:USW00023034,METERS,-100.495
1726.1,2010-01-01,2010-12-31,39.71667,"AURORA BUCKLEY FIELD ANGB, CO US",1,GHCND:USW00023036,METERS,-104.75
991.8,2010-01-01,2010-12-31,33.6656,"LUBBOCK INTERNATIONAL AIRPORT, TX US",1,GHCND:USW00023042,METERS,-101.8231
1194.2,2010-01-01,2010-12-31,31.81111,"EL PASO INTERNATIONAL AIRPORT, TX US",1,GHCND:USW00023044,METERS,-106.37583
1098.5,2010-01-01,2010-12-31,35.2295,"AMARILLO INTERNATIONAL AIRPORT, TX US",1,GHCND:USW00023047,METERS,-101.7042
1618.5,2010-01-01,2010-12-31,35.0419,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",1,GHCND:USW00023050,METERS,-106.6155
1511.8,2010-01-01,2010-12-31,36.4486,"CLAYTON MUNICIPAL AIR PARK, NM US",1,GHCND:USW00023051,METERS,-103.1539
2296.1,2010-01-01,2010-12-31,37.4389,"ALAMOSA SAN LUIS VALLEY REGIONAL AIRPORT, CO US",1,GHCND:USW00023061,METERS,-105.8613
1114.3,2010-01-01,2010-12-31,39.36722,"GOODLAND RENNER FIELD, KS US",1,GHCND:USW00023065,METERS,-101.69333
1480.7,2010-01-01,2010-12-31,39.1342,"GRAND JUNCTION WALKER FIELD, CO US",1,GHCND:USW00023066,METERS,-108.54
9.4,2010-01-01,2010-12-31,33.8116,"LONG BEACH DAUGHERTY AIRPORT, CA US",0.7927,GHCND:USW00023129,METERS,-118.1463
1908.7,2010-01-01,2010-12-31,39.2952,"ELY AIRPORT, NV US",1,GHCND:USW00023154,METERS,-114.8466
149,2010-01-01,2010-12-31,35.4344,"BAKERSFIELD AIRPORT, CA US",1,GHCND:USW00023155,METERS,-119.0542
1250.3,2010-01-01,2010-12-31,37.3711,"BISHOP AIRPORT, CA US",1,GHCND:USW00023157,METERS,-118.358
776.9,2010-01-01,2010-12-31,32.1313,"TUCSON INTERNATIONAL AIRPORT, AZ US",1,GHCND:USW00023160,METERS,-110.9552
664.5,2010-01-01,2010-12-31,36.0719,"LAS VEGAS MCCARRAN INTERNATIONAL AIRPORT, NV US",1,GHCND:USW00023169,METERS,-115.1634
29.6,2010-01-01,2010-12-31,33.938,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1,GHCND:USW00023174,METERS,-118.3888
337.4,2010-01-01,2010-12-31,33.4277,"PHOENIX AIRPORT, AZ US",1,GHCND:USW00023183,METERS,-112.0038
1344.2,2010-01-01,2010-12-31,39.4838,"RENO TAHOE INTERNATIONAL AIRPORT, NV US",1,GHCND:USW00023185,METERS,-119.7711
4.6,2010-01-01,2010-12-31,32.7336,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",1,GHCND:USW00023188,METERS,-117.1831
1489.3,2010-01-01,2010-12-31,35.0281,"WINSLOW MUNICIPAL AIRPORT, AZ US",1,GHCND:USW00023194,METERS,-110.7208
4.6,2010-01-01,2010-12-31,38.5069,"SACRAMENTO EXECUTIVE AIRPORT, CA US",1,GHCND:USW00023232,METERS,-121.495
2.4,2010-01-01,2010-12-31,37.6197,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",1,GHCND:USW00023234,METERS,-122.3647
7.9,2010-01-01,2010-12-31,37.8891,"STOCKTON METROPOLITAN AIRPORT, CA US",1,GHCND:USW00023237,METERS,-121.2258
73.8,2010-01-01,2010-12-31,34.8994,"SANTA MARIA PUBLIC AIRPORT, CA US",1,GHCND:USW00023273,METERS,-120.4486
503.2,2010-01-01,2010-12-31,46.7825,"BISMARCK MUNICIPAL AIRPORT, ND US",1,GHCND:USW00024011,METERS,-100.7572
1863.2,2010-01-01,2010-12-31,41.15778,"CHEYENNE WSFO AIRPORT, WY US",1,GHCND:USW00024018,METERS,-104.80694
1704.4,2010-01-01,2010-12-31,42.81538,"LANDER AIRPORT, WY US",1,GHCND:USW00024021,METERS,-108.72611
846.7,2010-01-01,2010-12-31,41.1213,"NORTH PLATTE REGIONAL AIRPORT, NE US",1,GHCND:USW00024023,METERS,-100.6694
1202.4,2010-01-01,2010-12-31,41.8705,"SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US",1,GHCND:USW00024028,METERS,-103.593
1202.4,2010-01-01,2010-12-31,44.7694,"SHERIDAN AIRPORT, WY US",1,GHCND:USW00024029,METERS,-106.9688
789.4,2010-01-01,2010-12-31,42.8783,"VALENTINE MILLER FIELD, NE US",1,GHCND:USW00024032,METERS,-100.55
1091.5,2010-01-01,2010-12-31,45.8069,"BILLINGS INTERNATIONAL AIRPORT, MT US",1,GHCND:USW00024033,METERS,-108.5422
1620.9,2010-01-01,2010-12-31,42.89779,"CASPER NATRONA CO AIRPORT, WY US",1,GHCND:USW00024089,METERS,-106.47371
963.2,2010-01-01,2010-12-31,44.0433,"RAPID CITY REGIONAL AIRPORT, SD US",1,GHCND:USW00024090,METERS,-103.0536
1533.1,2010-01-01,2010-12-31,40.8288,"ELKO REGIONAL AIRPORT, NV US",1,GHCND:USW00024121,METERS,-115.7886
1287.8,2010-01-01,2010-12-31,40.7781,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",1,GHCND:USW00024127,METERS,-111.9694
1309.4,2010-01-01,2010-12-31,40.9017,"WINNEMUCCA AIRPORT, NV US",1,GHCND:USW00024128,METERS,-117.808
857.7,2010-01-01,2010-12-31,43.5666,"BOISE AIR TERMINAL, ID US",1,GHCND:USW00024131,METERS,-116.2405
1116.8,2010-01-01,2010-12-31,47.4733,"GREAT FALLS AIRPORT, MT US",1,GHCND:USW00024143,METERS,-111.3822
1166.8,2010-01-01,2010-12-31,46.6056,"HELENA AIRPORT ASOS, MT US",1,GHCND:USW00024144,METERS,-111.9636
437.7,2010-01-01,2010-12-31,46.3747,"LEWISTON NEZ PERCE CO AIRPORT, ID US",1,GHCND:USW00024149,METERS,-117.0156
